Customer ID,first_name,last_name,email,city,credit_score,created_at,Date of Birth,Gender,Occupation,Annual Income,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB46404832,Kavita,Grewal,pawan.malik992@gmail.com,"H.No 787, Civil Lines, Yamunanagar, Haryana",535,2024-08-11,1976-01-02,Female,Engineer,396732,GGN002,Retail,74282,59838,Salary,12y 11m,Medium,,,,,,,,,,,,
YESB84186631,Rakesh,Dubey,anil.verma843@outlook.com,"H.No 1156, Railway Road, Palwal, Haryana",596,2020-04-16,1995-02-08,Male,Doctor,2134887,GGN002,High Net Worth,336987,388851,Salary,4y 2m,Medium,Insurance,PROD109329,2024-11-22 00:00:00,177672,26650.8,Pending,November,Q4,2024,Festive,General,19
YESB53658618,Yogesh,Pandey,rajesh.bhardwaj266@gmail.com,"H.No 1329, Main Market, Rohtak, Haryana",617,2022-10-22,2008-03-27,Female,Engineer,313255,GGN002,Retail,48801,39949,Savings,11y 0m,Medium,,,,,,,,,,,,
YESB68764554,Om,Malik,pooja.sharma475@icloud.com,"H.No 262, Jhajjar Road, Sonipat, Haryana",562,2021-03-19,1964-07-17,Female,Government Employee,598230,GGN004,SME,115103,111795,Savings,14y 3m,Medium,,,,,,,,,,,,
YESB77223210,Sushil,Dhankar,sumit.sharma759@hotmail.com,"H.No 347, Civil Lines, Kurukshetra, Haryana",630,2022-07-18,1954-01-23,Female,Doctor,861907,GGN004,SME,45805,53676,Salary,11y 8m,Medium,,,,,,,,,,,,
YESB38839467,Pooja,Mittal,sushil.pandey910@hotmail.com,"H.No 1279, Jhajjar Road, Kurukshetra, Haryana",392,2025-11-24,1976-01-06,Male,Lawyer,1835558,GGN001,High Net Worth,363932,320947,Savings,5y 7m,High,,,,,,,,,,,,
YESB21261906,Naveen,Goel,surender.sheoran815@outlook.com,"H.No 1241, Urban Estate, Bhiwani, Haryana",761,2020-02-28,1967-08-02,Female,Engineer,2068286,GGN003,High Net Worth,331378,392011,Savings,15y 3m,Low,,,,,,,,,,,,
YESB75689203,Anil,Khatri,manoj.tyagi994@icloud.com,"H.No 202, VPO Kalanaur, Panchkula, Haryana",696,2023-08-02,2002-05-27,Male,Consultant,1693699,GGN002,High Net Worth,243221,266127,Salary,13y 0m,Medium,,,,,,,,,,,,
YESB27086567,Sandeep,Pandey,reena.kundu65@hotmail.com,"H.No 713, VPO Meham, Bhiwani, Haryana",453,2022-09-27,2000-10-19,Female,Private Job,1173452,GGN004,Retail,132899,120430,Savings,1y 6m,High,,,,,,,,,,,,
YESB79684076,Om,Tomar,sandeep.saini450@hotmail.com,"H.No 822, Railway Road, Palwal, Haryana",430,2024-11-26,2002-03-28,Female,Consultant,1953978,GGN005,High Net Worth,267662,251141,Savings,1y 10m,High,,,,,,,,,,,,
YESB18200248,Sushil,Deswal,balbir.malik195@yahoo.com,"H.No 1231, Main Market, Charkhi Dadri, Haryana",403,2024-09-10,2007-04-01,Male,Farmer,2137899,GGN003,High Net Worth,307513,347131,Salary,10y 6m,High,,,,,,,,,,,,
YESB47281057,Amit,Shukla,om.kundu219@gmail.com,"H.No 894, Urban Estate, Rewari, Haryana",469,2023-11-28,2007-04-06,Male,Freelancer,712612,GGN003,SME,39224,45592,Salary,12y 9m,High,,,,,,,,,,,,
YESB51938403,Om,Bhardwaj,manoj.grewal911@outlook.com,"H.No 1211, VPO Meham, Kaithal, Haryana",498,2023-02-15,1996-03-24,Female,Consultant,1614374,GGN004,High Net Worth,218646,198363,Savings,1y 5m,High,,,,,,,,,,,,
YESB47143969,Anita,Sharma,manoj.punia658@outlook.com,"H.No 475, VPO Kharkhoda, Palwal, Haryana",792,2023-03-01,1968-03-24,Male,Freelancer,2409501,GGN001,High Net Worth,414617,424325,Salary,5y 10m,Low,,,,,,,,,,,,
YESB90435164,Parveen,Dahiya,sandeep.dalal864@outlook.com,"H.No 152, VPO Meham, Sonipat, Haryana",761,2022-12-02,2001-03-16,Male,Business Owner,460160,GGN001,SME,34675,36315,Salary,8y 0m,Low,Insurance,PROD102596,2024-08-13 00:00:00,28022,4203.3,Closed,August,Q3,2024,Regular,Health,21
YESB26321066,Satish,Tomar,vikram.punia438@outlook.com,"H.No 749, Main Market, Palwal, Haryana",339,2022-03-21,1976-01-12,Male,Freelancer,2038790,GGN005,High Net Worth,277436,301704,Savings,13y 5m,High,,,,,,,,,,,,
YESB16697192,Seema,Bansal,ankit.tanwar480@gmail.com,"H.No 907, Main Market, Sonipat, Haryana",733,2020-03-31,1979-08-30,Female,Engineer,1955095,GGN004,High Net Worth,130799,135286,Savings,14y 0m,Medium,,,,,,,,,,,,
YESB31243873,Sahil,Tanwar,mohit.mittal687@gmail.com,"H.No 1012, Railway Road, Fatehabad, Haryana",447,2022-04-08,2007-11-11,Female,Teacher,1159005,GGN001,Retail,217137,230396,Savings,14y 5m,High,,,,,,,,,,,,
YESB82844866,Hawa,Lather,rakesh.khatri114@icloud.com,"H.No 460, Model Town, Charkhi Dadri, Haryana",699,2024-04-09,1981-04-26,Female,Business Owner,1488182,GGN004,SME,163649,147571,Salary,13y 0m,Medium,Credit Card,PROD108898,2024-01-20 00:00:00,0,1500,Closed,January,Q1,2024,Regular,,
YESB51221604,Jitender,Dahiya,sumit.tyagi752@outlook.com,"H.No 905, Jhajjar Road, Hisar, Haryana",660,2025-02-14,1972-01-19,Male,Government Employee,1795571,GGN002,High Net Worth,179299,189268,Savings,5y 8m,Medium,,,,,,,,,,,,
YESB27523736,Rahul,Tanwar,surender.mishra423@hotmail.com,"H.No 1418, Urban Estate, Gurugram, Haryana",504,2019-06-21,1996-09-03,Male,Engineer,2213864,GGN003,High Net Worth,204647,171011,Salary,8y 5m,Medium,,,,,,,,,,,,
YESB33020373,Seema,Bansal,neeraj.mittal833@icloud.com,"H.No 106, Railway Road, Bhiwani, Haryana",676,2023-11-25,1998-10-26,Male,Consultant,1813641,GGN003,High Net Worth,90725,84995,Salary,5y 3m,Medium,,,,,,,,,,,,
YESB53279069,Rajesh,Tayal,anil.grewal373@gmail.com,"H.No 923, VPO Meham, Kaithal, Haryana",484,2025-02-12,2004-11-11,Female,Freelancer,2358316,GGN004,High Net Worth,364513,354491,Salary,5y 4m,High,,,,,,,,,,,,
YESB81452830,Vikram,Tomar,dalbir.aggarwal353@hotmail.com,"H.No 896, Civil Lines, Gurugram, Haryana",745,2022-01-29,1974-11-11,Male,Doctor,1136177,GGN003,Retail,175073,175294,Salary,10y 0m,Medium,,,,,,,,,,,,
YESB90784707,Sunita,Aggarwal,rakesh.dalal155@hotmail.com,"H.No 854, VPO Meham, Rewari, Haryana",429,2019-10-03,1976-08-22,Male,Teacher,483233,GGN003,SME,62275,66805,Salary,9y 4m,High,,,,,,,,,,,,
YESB70212308,Vikas,Shukla,rahul.gill486@hotmail.com,"H.No 120, Civil Lines, Gurugram, Haryana",621,2022-02-15,1989-03-07,Female,Teacher,1537454,GGN003,High Net Worth,174773,187221,Savings,10y 3m,Medium,,,,,,,,,,,,
YESB50895543,Sandeep,Khatri,rakesh.gehlot336@gmail.com,"H.No 1194, Model Town, Kaithal, Haryana",802,2021-03-30,1979-11-21,Female,Doctor,873633,GGN001,Retail,89145,100876,Salary,7y 5m,Low,,,,,,,,,,,,
YESB14473872,Pawan,Bhardwaj,jagdish.dahiya288@yahoo.com,"H.No 1108, Urban Estate, Fatehabad, Haryana",607,2020-10-07,1980-12-10,Male,Teacher,2148002,GGN002,High Net Worth,325202,283944,Salary,3y 1m,Medium,,,,,,,,,,,,
YESB34643700,Vijay,Chaudhary,priyanka.goel550@yahoo.com,"H.No 327, Model Town, Ambala, Haryana",432,2025-11-11,1998-10-27,Male,Private Job,332983,GGN002,Retail,57118,45878,Savings,5y 8m,High,Mutual Fund,PROD111310,2024-01-25 00:00:00,153010,1530.1,Active,January,Q1,2024,Regular,,
YESB40987224,Sanjay,Yadav,yogesh.tomar379@yahoo.com,"H.No 1432, Main Market, Sirsa, Haryana",829,2022-11-12,1957-12-08,Male,Doctor,413866,GGN003,Retail,27109,31754,Savings,4y 11m,Low,,,,,,,,,,,,
YESB85734832,Amit,Dubey,deepak.jangra809@icloud.com,"H.No 1124, VPO Meham, Panchkula, Haryana",530,2022-11-18,1978-08-18,Female,Farmer,488241,GGN002,SME,28075,24454,Salary,9y 11m,Medium,,,,,,,,,,,,
YESB51615958,Surender,Dubey,rahul.duhan640@hotmail.com,"H.No 147, Main Market, Charkhi Dadri, Haryana",457,2020-12-02,1983-03-15,Female,Freelancer,1422639,GGN001,Retail,72061,58978,Savings,1y 4m,High,Loan,PROD118713,2024-03-19 00:00:00,1304439,26088.78,Pending,March,Q1,2024,FY End,,
YESB54879744,Surender,Mishra,deepak.kundu635@yahoo.com,"H.No 1217, VPO Kalanaur, Nuh, Haryana",726,2025-12-06,1977-05-04,Female,Teacher,2381431,GGN003,High Net Worth,313679,319101,Salary,9y 4m,Medium,,,,,,,,,,,,
YESB63288261,Sahil,Gehlot,sushil.tiwari449@hotmail.com,"H.No 1057, Railway Road, Nuh, Haryana",795,2024-03-17,1992-04-20,Female,Government Employee,1745098,GGN003,High Net Worth,163225,179459,Savings,3y 1m,Low,,,,,,,,,,,,
YESB78255578,Rohtas,Rana,neeraj.singhal155@icloud.com,"H.No 645, Jhajjar Road, Nuh, Haryana",573,2024-01-16,1952-01-21,Female,Farmer,1281409,GGN001,SME,78819,69938,Savings,5y 1m,Medium,,,,,,,,,,,,
YESB91227063,Dharmender,Jangra,sanjay.aggarwal224@hotmail.com,"H.No 584, VPO Kalanaur, Fatehabad, Haryana",810,2024-10-09,1994-10-18,Female,Engineer,1956427,GGN004,High Net Worth,383411,439717,Salary,7y 6m,Low,,,,,,,,,,,,
YESB84921585,Sunil,Jangra,hawa.malik213@yahoo.com,"H.No 1061, Jhajjar Road, Kurukshetra, Haryana",781,2022-03-16,1967-07-25,Female,Doctor,359119,GGN003,SME,33531,32511,Savings,2y 8m,Low,,,,,,,,,,,,
YESB14487768,Ishwar,Bansal,seema.dubey711@hotmail.com,"H.No 1027, Sector 14, Charkhi Dadri, Haryana",816,2024-01-19,1960-12-11,Female,Lawyer,1389539,GGN003,SME,111879,90339,Salary,8y 11m,Low,Credit Card,PROD109250,2023-07-12 00:00:00,0,1500,Active,July,Q3,2023,Regular,,
YESB47944978,Meena,Rathi,jaipal.sangwan367@outlook.com,"H.No 441, Urban Estate, Ambala, Haryana",821,2023-07-03,1973-09-24,Male,Freelancer,2346183,GGN003,High Net Worth,293992,294883,Savings,7y 5m,Low,Loan,PROD103200,2023-01-10 00:00:00,3838263,76765.26,Active,January,Q1,2023,Regular,,
YESB47944978,Meena,Rathi,jaipal.sangwan367@outlook.com,"H.No 441, Urban Estate, Ambala, Haryana",821,2023-07-03,1973-09-24,Male,Freelancer,2346183,GGN003,High Net Worth,293992,294883,Savings,7y 5m,Low,Insurance,PROD105180,2023-12-03 00:00:00,103999,15599.85,Active,December,Q4,2023,Festive,Life,20
YESB91938803,Ishwar,Tanwar,pooja.pandey678@yahoo.com,"H.No 1203, Railway Road, Hisar, Haryana",606,2025-08-28,1993-12-30,Male,Farmer,943153,GGN003,SME,142975,116648,Savings,5y 6m,Medium,,,,,,,,,,,,
YESB98518339,Om,Gehlot,priyanka.kaushik975@hotmail.com,"H.No 1287, Civil Lines, Sonipat, Haryana",327,2025-09-10,1982-09-02,Male,Freelancer,1337613,GGN001,Retail,255893,279987,Salary,3y 8m,High,,,,,,,,,,,,
YESB66923060,Mohit,Bhardwaj,dharmender.jat251@outlook.com,"H.No 427, VPO Meham, Fatehabad, Haryana",548,2019-05-10,1984-06-09,Male,Farmer,2442908,GGN005,High Net Worth,201849,211894,Savings,12y 3m,Medium,Insurance,PROD110757,2023-04-24 00:00:00,228618,34292.7,Active,April,Q2,2023,Regular,General,8
YESB87638381,Ram,Punia,vikram.tayal894@hotmail.com,"H.No 1210, Railway Road, Panipat, Haryana",441,2024-10-25,1966-07-19,Female,Lawyer,2201694,GGN001,High Net Worth,328034,359011,Savings,13y 11m,High,,,,,,,,,,,,
YESB83768755,Kavita,Chaudhary,anita.mishra492@hotmail.com,"H.No 984, Model Town, Nuh, Haryana",570,2025-11-03,1976-12-13,Male,Freelancer,975164,GGN002,Retail,49879,43521,Salary,9y 2m,Medium,,,,,,,,,,,,
YESB63308117,Dalbir,Dahiya,hawa.duhan944@icloud.com,"H.No 1391, Railway Road, Palwal, Haryana",580,2022-03-24,1997-01-12,Male,Farmer,382957,GGN005,Retail,58076,66497,Savings,4y 4m,Medium,Loan,PROD115902,2023-09-16 00:00:00,1206952,24139.04,Active,September,Q3,2023,Regular,,
YESB53161608,Rajesh,Sangwan,ashok.saini12@outlook.com,"H.No 1198, VPO Kharkhoda, Fatehabad, Haryana",562,2024-05-16,1988-06-13,Male,Private Job,1749333,GGN003,High Net Worth,221066,230455,Savings,11y 8m,Medium,,,,,,,,,,,,
YESB75566921,Satish,Vats,neeraj.tyagi875@gmail.com,"H.No 147, Urban Estate, Kurukshetra, Haryana",402,2023-08-20,1971-04-23,Female,Engineer,1948465,GGN004,High Net Worth,376395,427257,Salary,3y 5m,High,,,,,,,,,,,,
YESB87838402,Sanjay,Grewal,kavita.gill275@gmail.com,"H.No 332, Urban Estate, Jhajjar, Haryana",594,2022-08-08,1997-05-03,Male,Government Employee,912302,GGN003,SME,91734,109693,Savings,8y 6m,Medium,,,,,,,,,,,,
YESB53478599,Ram,Lamba,dharmender.sheoran933@outlook.com,"H.No 966, Sector 14, Karnal, Haryana",337,2023-06-15,1979-07-20,Male,Engineer,1491246,GGN004,Retail,81679,81636,Savings,12y 6m,High,Credit Card,PROD104340,2024-11-19 00:00:00,0,1500,Pending,November,Q4,2024,Festive,,
YESB46710614,Mohit,Gehlot,meena.dahiya334@outlook.com,"H.No 1485, VPO Kharkhoda, Kaithal, Haryana",836,2024-07-16,2007-09-29,Male,Teacher,975442,GGN002,SME,163750,142215,Salary,13y 0m,Low,,,,,,,,,,,,
YESB55932896,Sunil,Panchal,anita.tanwar551@yahoo.com,"H.No 3, VPO Kharkhoda, Panchkula, Haryana",497,2020-12-19,2002-12-25,Male,Farmer,910790,GGN001,SME,84290,92311,Savings,4y 8m,High,,,,,,,,,,,,
YESB73294204,Krishan,Gehlot,vijay.malik719@yahoo.com,"H.No 923, VPO Kharkhoda, Panipat, Haryana",757,2021-12-29,1971-12-21,Male,Consultant,2439576,GGN001,High Net Worth,301948,255025,Savings,13y 4m,Low,,,,,,,,,,,,
YESB58166750,Anita,Tanwar,deepak.bhardwaj753@icloud.com,"H.No 437, Main Market, Rohtak, Haryana",618,2020-04-25,1988-05-27,Female,Freelancer,1679767,GGN001,High Net Worth,268179,284563,Salary,11y 1m,Medium,,,,,,,,,,,,
YESB37653284,Ram,Chauhan,rohtas.deswal630@yahoo.com,"H.No 988, Model Town, Ambala, Haryana",523,2021-10-10,1958-04-21,Female,Government Employee,526218,GGN001,Retail,58945,62527,Salary,4y 11m,Medium,,,,,,,,,,,,
YESB37677074,Pooja,Jat,yogesh.rana799@hotmail.com,"H.No 1371, Civil Lines, Kaithal, Haryana",468,2022-09-05,1986-11-18,Male,Lawyer,726104,GGN002,Retail,104802,89202,Savings,11y 4m,High,Mutual Fund,PROD100376,2023-02-25 00:00:00,262590,2625.9,Closed,February,Q1,2023,Regular,,
YESB44108959,Suman,Malik,pooja.panchal481@icloud.com,"H.No 188, Urban Estate, Panchkula, Haryana",615,2019-03-31,1968-04-13,Male,Lawyer,1847266,GGN004,High Net Worth,271042,264545,Savings,2y 5m,Medium,,,,,,,,,,,,
YESB79516652,Kuldeep,Verma,neeraj.saini856@icloud.com,"H.No 1098, Railway Road, Jhajjar, Haryana",718,2021-01-07,1955-08-10,Male,Private Job,1102820,GGN004,Retail,117565,131170,Savings,13y 8m,Medium,Credit Card,PROD116423,2023-11-25 00:00:00,0,1500,Pending,November,Q4,2023,Festive,,
YESB42622043,Ram,Grewal,rakesh.tayal956@outlook.com,"H.No 1204, Jhajjar Road, Bhiwani, Haryana",436,2022-11-25,2001-03-30,Female,Freelancer,2041860,GGN002,High Net Worth,321452,374112,Savings,13y 3m,High,,,,,,,,,,,,
YESB36522402,Kavita,Tayal,balbir.chauhan437@outlook.com,"H.No 1146, Model Town, Panipat, Haryana",535,2021-10-10,1957-08-28,Female,Lawyer,896663,GGN001,Retail,62877,56706,Salary,9y 0m,Medium,,,,,,,,,,,,
YESB12674354,Vikram,Lamba,mohit.sharma829@icloud.com,"H.No 720, VPO Kalanaur, Fatehabad, Haryana",334,2024-01-03,1956-10-24,Male,Consultant,1716984,GGN005,High Net Worth,192774,208133,Savings,5y 4m,High,Fixed Deposit,PROD111084,2023-10-26 00:00:00,963696,4818.48,Active,October,Q4,2023,Festive,,
YESB30884279,Jagdish,Bansal,manoj.shukla589@yahoo.com,"H.No 158, Civil Lines, Sonipat, Haryana",626,2025-06-23,1967-11-19,Male,Private Job,928823,GGN005,Retail,158207,139694,Savings,5y 10m,Medium,,,,,,,,,,,,
YESB74011030,Ishwar,Sharma,sunita.bansal690@yahoo.com,"H.No 169, VPO Kalanaur, Hisar, Haryana",737,2025-03-26,1988-09-03,Male,Government Employee,2236300,GGN003,High Net Worth,265456,238618,Savings,6y 4m,Medium,,,,,,,,,,,,
YESB17256438,Rakesh,Gill,rahul.punia435@yahoo.com,"H.No 654, Railway Road, Sirsa, Haryana",607,2020-08-14,1972-02-27,Male,Private Job,971250,GGN003,Retail,103096,93129,Savings,4y 3m,Medium,Mutual Fund,PROD105669,2024-04-25 00:00:00,358735,3587.35,Closed,April,Q2,2024,Regular,,
YESB93952632,Sushil,Mittal,yogesh.rathi43@hotmail.com,"H.No 769, Sector 14, Jhajjar, Haryana",495,2019-07-31,1982-10-30,Female,Business Owner,415318,GGN005,SME,59248,68360,Salary,9y 7m,High,,,,,,,,,,,,
YESB55638883,Sunita,Saini,balbir.grewal184@yahoo.com,"H.No 282, VPO Meham, Palwal, Haryana",315,2021-05-17,1999-03-17,Female,Business Owner,721740,GGN004,SME,52501,43122,Savings,8y 11m,High,Fixed Deposit,PROD116509,2023-03-16 00:00:00,317181,1585.9,Closed,March,Q1,2023,FY End,,
YESB58014070,Jagdish,Grewal,meena.shukla40@gmail.com,"H.No 1309, Model Town, Ambala, Haryana",846,2023-01-11,1994-08-05,Female,Lawyer,1371055,GGN005,SME,182235,165315,Savings,15y 1m,Low,Loan,PROD100254,2023-07-04 00:00:00,4715858,94317.16,Active,July,Q3,2023,Regular,,
YESB31846377,Mohit,Grewal,yogesh.dhankar51@hotmail.com,"H.No 991, Civil Lines, Yamunanagar, Haryana",449,2019-03-08,1965-08-15,Male,Engineer,624218,GGN001,Retail,61762,62693,Savings,10y 2m,High,Loan,PROD100760,2024-11-03 00:00:00,4237956,84759.12,Closed,November,Q4,2024,Festive,,
YESB75925258,Pawan,Chaudhary,vikas.bhardwaj256@gmail.com,"H.No 345, Jhajjar Road, Panipat, Haryana",800,2024-07-02,1957-03-05,Female,Freelancer,1873529,GGN002,High Net Worth,354490,285506,Savings,8y 1m,Low,Credit Card,PROD118389,2023-02-12 00:00:00,0,1500,Closed,February,Q1,2023,Regular,,
YESB75925258,Pawan,Chaudhary,vikas.bhardwaj256@gmail.com,"H.No 345, Jhajjar Road, Panipat, Haryana",800,2024-07-02,1957-03-05,Female,Freelancer,1873529,GGN002,High Net Worth,354490,285506,Savings,8y 1m,Low,Insurance,PROD122921,2024-10-03 00:00:00,67427,10114.05,Active,October,Q4,2024,Festive,General,25
YESB54281165,Rakesh,Shukla,sushil.chauhan134@gmail.com,"H.No 448, Jhajjar Road, Sonipat, Haryana",349,2019-01-27,1962-03-18,Female,Farmer,2367752,GGN004,High Net Worth,189226,206013,Savings,14y 2m,High,,,,,,,,,,,,
YESB56533302,Jagdish,Rana,manju.khatri341@hotmail.com,"H.No 1177, Jhajjar Road, Panipat, Haryana",306,2024-12-19,1979-11-21,Male,Business Owner,899774,GGN003,Retail,101464,95939,Salary,12y 1m,High,,,,,,,,,,,,
YESB93235365,Vijay,Deswal,ishwar.ahlawat878@outlook.com,"H.No 1115, Railway Road, Sonipat, Haryana",452,2021-09-14,1975-05-30,Male,Doctor,577422,GGN002,Retail,92450,95752,Salary,6y 5m,High,Loan,PROD119387,2023-02-21 00:00:00,879686,17593.72,Pending,February,Q1,2023,Regular,,
YESB36869767,Suman,Phogat,dharmender.yadav822@gmail.com,"H.No 1291, Sector 14, Kurukshetra, Haryana",332,2020-01-18,2001-06-09,Male,Government Employee,694314,GGN002,Retail,41381,48900,Savings,3y 2m,High,,,,,,,,,,,,
YESB35510731,Meena,Jat,dharmender.dalal109@hotmail.com,"H.No 781, VPO Meham, Faridabad, Haryana",343,2021-07-30,1990-05-24,Male,Consultant,2385046,GGN003,High Net Worth,367071,425706,Savings,4y 8m,High,,,,,,,,,,,,
YESB11540671,Sahil,Grewal,balbir.shukla688@hotmail.com,"H.No 1281, Model Town, Panchkula, Haryana",512,2025-08-01,1951-08-11,Female,Doctor,1172299,GGN004,Retail,122346,129472,Savings,15y 6m,Medium,Credit Card,PROD111742,2024-04-13 00:00:00,0,1500,Closed,April,Q2,2024,Regular,,
YESB45988661,Hawa,Rana,anita.grewal892@icloud.com,"H.No 419, VPO Kalanaur, Sirsa, Haryana",380,2024-08-13,1973-06-04,Female,Farmer,2458506,GGN004,High Net Worth,477374,566304,Salary,11y 9m,High,Fixed Deposit,PROD103858,2024-09-13 00:00:00,411875,2059.38,Closed,September,Q3,2024,Regular,,
YESB45988661,Hawa,Rana,anita.grewal892@icloud.com,"H.No 419, VPO Kalanaur, Sirsa, Haryana",380,2024-08-13,1973-06-04,Female,Farmer,2458506,GGN004,High Net Worth,477374,566304,Salary,11y 9m,High,Loan,PROD116945,2024-06-09 00:00:00,1079003,21580.06,Active,June,Q2,2024,Regular,,
YESB37626758,Sunil,Bhardwaj,dalbir.tomar228@outlook.com,"H.No 1010, Railway Road, Karnal, Haryana",761,2024-07-02,1954-11-05,Female,Consultant,1986218,GGN004,High Net Worth,154925,127267,Savings,10y 2m,Low,,,,,,,,,,,,
YESB90244651,Meena,Goel,naveen.dahiya425@hotmail.com,"H.No 1045, Sector 14, Kurukshetra, Haryana",457,2023-05-15,1999-02-21,Male,Engineer,764510,GGN005,Retail,152730,181226,Savings,13y 4m,High,Insurance,PROD107680,2023-11-02 00:00:00,103066,15459.9,Active,November,Q4,2023,Festive,General,5
YESB90244651,Meena,Goel,naveen.dahiya425@hotmail.com,"H.No 1045, Sector 14, Kurukshetra, Haryana",457,2023-05-15,1999-02-21,Male,Engineer,764510,GGN005,Retail,152730,181226,Savings,13y 4m,High,Credit Card,PROD114089,2023-04-30 00:00:00,0,1500,Active,April,Q2,2023,Regular,,
YESB94657833,Rakesh,Sharma,parveen.punia125@hotmail.com,"H.No 1027, Model Town, Yamunanagar, Haryana",662,2025-03-20,1965-05-21,Male,Government Employee,1857629,GGN005,High Net Worth,250185,241001,Salary,10y 1m,Medium,,,,,,,,,,,,
YESB14049592,Deepak,Yadav,kuldeep.malik719@yahoo.com,"H.No 927, Sector 14, Faridabad, Haryana",689,2020-11-25,1993-06-23,Male,Teacher,324940,GGN001,Retail,60474,65277,Savings,2y 3m,Medium,,,,,,,,,,,,
YESB95123955,Amit,Kaushik,priyanka.singhal59@outlook.com,"H.No 1348, VPO Meham, Sirsa, Haryana",500,2024-02-19,1952-11-28,Female,Engineer,745201,GGN005,SME,105661,121613,Savings,4y 1m,Medium,,,,,,,,,,,,
YESB39123632,Meena,Phogat,reena.rathi23@outlook.com,"H.No 1264, Main Market, Rohtak, Haryana",628,2025-10-06,1976-01-11,Male,Engineer,1454835,GGN002,Retail,211079,222106,Savings,14y 3m,Medium,,,,,,,,,,,,
YESB86778669,Pooja,Aggarwal,sandeep.punia436@gmail.com,"H.No 1, VPO Meham, Kurukshetra, Haryana",702,2023-02-04,2001-03-30,Female,Government Employee,1560592,GGN002,High Net Worth,171647,201552,Savings,1y 8m,Medium,,,,,,,,,,,,
YESB62156944,Yogesh,Gupta,ankit.rana601@outlook.com,"H.No 21, Urban Estate, Sirsa, Haryana",718,2024-08-07,1988-01-02,Female,Business Owner,487855,GGN002,SME,96538,98030,Savings,12y 11m,Medium,Fixed Deposit,PROD111347,2023-03-09 00:00:00,824522,4122.61,Closed,March,Q1,2023,FY End,,
YESB34211722,Hawa,Malik,satish.kundu182@outlook.com,"H.No 99, Railway Road, Charkhi Dadri, Haryana",728,2025-02-04,1972-12-27,Male,Consultant,1037479,GGN001,Retail,75232,60626,Salary,4y 7m,Medium,,,,,,,,,,,,
YESB35859290,Dalbir,Sheoran,manoj.singhal906@yahoo.com,"H.No 57, Railway Road, Yamunanagar, Haryana",709,2022-09-20,1976-04-24,Male,Lawyer,589950,GGN002,Retail,54110,52651,Salary,2y 10m,Medium,,,,,,,,,,,,
YESB58848124,Ashok,Tyagi,om.tiwari237@yahoo.com,"H.No 626, Jhajjar Road, Hisar, Haryana",812,2020-09-09,1956-08-26,Female,Business Owner,2387540,GGN003,High Net Worth,414851,359539,Salary,6y 9m,Low,Mutual Fund,PROD118108,2024-08-04 00:00:00,332230,3322.3,Active,August,Q3,2024,Regular,,
YESB58848124,Ashok,Tyagi,om.tiwari237@yahoo.com,"H.No 626, Jhajjar Road, Hisar, Haryana",812,2020-09-09,1956-08-26,Female,Business Owner,2387540,GGN003,High Net Worth,414851,359539,Salary,6y 9m,Low,Insurance,PROD121417,2023-07-01 00:00:00,161010,24151.5,Pending,July,Q3,2023,Regular,Life,13
YESB81634632,Kuldeep,Ahlawat,manoj.shukla343@icloud.com,"H.No 750, Civil Lines, Fatehabad, Haryana",787,2020-02-04,2006-02-21,Female,Doctor,1168408,GGN002,Retail,188485,217898,Savings,4y 6m,Low,Fixed Deposit,PROD119410,2023-02-14 00:00:00,135605,678.02,Pending,February,Q1,2023,Regular,,
YESB81634632,Kuldeep,Ahlawat,manoj.shukla343@icloud.com,"H.No 750, Civil Lines, Fatehabad, Haryana",787,2020-02-04,2006-02-21,Female,Doctor,1168408,GGN002,Retail,188485,217898,Savings,4y 6m,Low,Loan,PROD122437,2023-07-22 00:00:00,4818809,96376.18,Pending,July,Q3,2023,Regular,,
YESB32503456,Rakesh,Sharma,ishwar.saini863@icloud.com,"H.No 119, Main Market, Palwal, Haryana",478,2025-03-10,1954-06-03,Female,Business Owner,455571,GGN003,Retail,74455,82658,Savings,4y 8m,High,,,,,,,,,,,,
