Merchant ID,Merchant Firm Name,Merchant Name,Address,IFSC Code,GST Number,Proprietor DOB,Gender,Occupation,Annual Turnover,Branch Code,Customer Segment,Avg Monthly Balance,Current Balance,Account Type,Tenure with Bank,Risk Rating,Product Type,Product ID,Sale Date,Sales Value/Premium,Revenue Contribution,Status,Month,Quarter,Year,Seasonality Flag,Policy Type,Policy Term
YESB43925295,Dalal Enterprises,Rajesh Saini,"Plot 958, Udyog Vihar, Gurgaon, HR",YESB0000655,06JSFGV4930Q1Z6,1964-04-29,Female,Business Owner,9850484,GGN003,Corporate,2596621,2394957,Current,6y 9m,Medium,Insurance,PROD104759,2023-08-18 00:00:00,192590,28888.5,Closed,August,Q3,2023,Regular,General,18
YESB43925295,Dalal Enterprises,Rajesh Saini,"Plot 958, Udyog Vihar, Gurgaon, HR",YESB0000655,06JSFGV4930Q1Z6,1964-04-29,Female,Business Owner,9850484,GGN003,Corporate,2596621,2394957,Current,6y 9m,Medium,Insurance,PROD113703,2024-01-24 00:00:00,198471,29770.65,Pending,January,Q1,2024,Regular,Health,17
YESB27565639,Rathi Agencies,Pawan Rathi,"Plot 494, Sector 14, Gurgaon, HR",YESB0000655,06PNTRN6528V1Z6,1966-01-27,Female,Business Owner,1763577,GGN003,SME,178817,154188,Current,8y 10m,Medium,,,,,,,,,,,,
YESB42965068,Rathi Solutions,Deepak Rathi,"Plot 539, DLF Phase 1, Gurgaon, HR",YESB0000655,06KCOFF5540K1Z1,1987-06-22,Female,Business Owner,7907405,GGN002,Corporate,1608600,1781143,Current,8y 8m,Medium,,,,,,,,,,,,
YESB75620203,Sharma Agencies,Amit Rathi,"Plot 512, Sector 14, Gurgaon, HR",YESB0000655,06TFSLC5403X1Z0,1988-06-01,Male,Business Owner,4683766,GGN002,SME,748438,816501,Current,8y 10m,Medium,,,,,,,,,,,,
YESB12946686,Gupta Ventures,Rajesh Hooda,"Plot 513, Udyog Vihar, Gurgaon, HR",YESB0000655,06SBEPZ9631X1Z3,1964-05-04,Male,Business Owner,8947192,GGN003,Corporate,1724626,1748366,Current,5y 10m,Medium,,,,,,,,,,,,
YESB21684130,Gupta Ventures,Vikram Yadav,"Plot 617, Udyog Vihar, Gurgaon, HR",YESB0000655,06BUCMW8294I1Z7,1987-02-06,Male,Business Owner,2127718,GGN004,SME,468062,475161,Current,5y 5m,Medium,,,,,,,,,,,,
YESB19749472,Gupta Solutions,Sandeep Yadav,"Plot 155, Cyber City, Gurgaon, HR",YESB0000655,06MASTO1418W1Z5,2000-11-06,Male,Business Owner,1003624,GGN005,SME,203254,237581,Current,1y 10m,Medium,Mutual Fund,PROD105461,2023-07-18 00:00:00,314457,3144.57,Active,July,Q3,2023,Regular,,
YESB16684172,Saini Enterprises,Rakesh Verma,"Plot 540, Udyog Vihar, Gurgaon, HR",YESB0000655,06FQJDM0512X1Z5,1999-02-15,Male,Business Owner,9176794,GGN004,Corporate,2123184,2098511,Current,10y 0m,Medium,Fixed Deposit,PROD100552,2023-10-01 00:00:00,368925,1844.62,Closed,October,Q4,2023,Festive,,
YESB36214792,Saini Agencies,Manoj Verma,"Plot 496, Udyog Vihar, Gurgaon, HR",YESB0000655,06SQIEX9126O1Z1,1984-09-17,Male,Business Owner,8824703,GGN001,Corporate,2184103,2439630,Current,7y 0m,Medium,,,,,,,,,,,,
YESB24786531,Saini Enterprises,Amit Verma,"Plot 549, Sector 14, Gurgaon, HR",YESB0000655,06FZASN6704L1Z9,1971-04-16,Female,Business Owner,2896383,GGN003,SME,294349,280959,Current,9y 4m,Medium,,,,,,,,,,,,
YESB59015702,Hooda Ventures,Sanjay Sharma,"Plot 805, Sector 14, Gurgaon, HR",YESB0000655,06PXSVT7152R1Z8,1988-11-08,Female,Business Owner,2740554,GGN005,SME,533880,578464,Current,9y 2m,Medium,Credit Card,PROD112453,2024-09-07 00:00:00,0,1500,Closed,September,Q3,2024,Regular,,
YESB50951008,Verma Solutions,Anil Malik,"Plot 164, Udyog Vihar, Gurgaon, HR",YESB0000655,06GXNCB4997T1Z5,1963-06-19,Male,Business Owner,3644821,GGN004,SME,456699,408385,Current,2y 0m,Medium,,,,,,,,,,,,
YESB31491527,Sharma Ventures,Rajesh Saini,"Plot 692, Cyber City, Gurgaon, HR",YESB0000655,06ZFKOK9786D1Z8,1961-10-10,Female,Business Owner,5977413,GGN003,Corporate,768275,666063,Current,6y 8m,Medium,Credit Card,PROD107710,2023-11-05 00:00:00,0,1500,Pending,November,Q4,2023,Festive,,
YESB25508379,Hooda Trading Co,Ajay Gupta,"Plot 874, Sohna Road, Gurgaon, HR",YESB0000655,06JOHDY9455C1Z5,1965-03-27,Male,Business Owner,6874848,GGN005,Corporate,1865730,1675063,Current,6y 10m,Medium,Mutual Fund,PROD102265,2024-09-10 00:00:00,470657,4706.57,Active,September,Q3,2024,Regular,,
YESB48991650,Saini Enterprises,Sandeep Malik,"Plot 432, Udyog Vihar, Gurgaon, HR",YESB0000655,06LXJMW8032X1Z9,1974-01-09,Male,Business Owner,8987346,GGN002,Corporate,2072278,2196775,Current,6y 2m,Medium,,,,,,,,,,,,
YESB85558052,Chaudhary Solutions,Rakesh Malik,"Plot 6, Udyog Vihar, Gurgaon, HR",YESB0000655,06RDYCL4608A1Z2,1991-10-05,Male,Business Owner,2127895,GGN001,SME,610251,699508,Current,8y 9m,Medium,,,,,,,,,,,,
YESB66838178,Rathi Agencies,Kuldeep Yadav,"Plot 430, Udyog Vihar, Gurgaon, HR",YESB0000655,06IADXA4732M1Z5,1972-11-23,Female,Business Owner,1231713,GGN005,SME,365110,410622,Current,9y 11m,Medium,,,,,,,,,,,,
YESB64760093,Gupta Trading Co,Sunil Gupta,"Plot 7, Udyog Vihar, Gurgaon, HR",YESB0000655,06VOHUX5614J1Z6,1963-12-31,Male,Business Owner,4344224,GGN002,SME,1162496,1237617,Current,7y 2m,Medium,Credit Card,PROD117369,2024-12-02 00:00:00,0,1500,Pending,December,Q4,2024,Festive,,
YESB84567085,Saini Agencies,Pawan Hooda,"Plot 608, Sohna Road, Gurgaon, HR",YESB0000655,06RIUHV4607G1Z7,1991-01-24,Male,Business Owner,5777284,GGN003,Corporate,1136511,1137879,Current,9y 2m,Medium,,,,,,,,,,,,
YESB78877620,Hooda Enterprises,Amit Sharma,"Plot 760, Sector 14, Gurgaon, HR",YESB0000655,06NUSMO7014L1Z8,1975-02-24,Female,Business Owner,6044832,GGN004,Corporate,852361,879822,Current,4y 7m,Medium,Loan,PROD101559,2023-12-10 00:00:00,2325126,46502.52,Pending,December,Q4,2023,Festive,,
YESB59234463,Malik Enterprises,Sunil Sharma,"Plot 374, Udyog Vihar, Gurgaon, HR",YESB0000655,06DJBUF1699O1Z8,1979-11-01,Female,Business Owner,9475533,GGN002,Corporate,1400067,1353194,Current,10y 3m,Medium,Mutual Fund,PROD110684,2023-12-15 00:00:00,369242,3692.42,Closed,December,Q4,2023,Festive,,
YESB94343478,Yadav Agencies,Sandeep Yadav,"Plot 763, Sohna Road, Gurgaon, HR",YESB0000655,06FPQYO5886K1Z1,1975-06-06,Female,Business Owner,1046703,GGN003,SME,286052,289692,Current,7y 8m,Medium,,,,,,,,,,,,
YESB14037044,Chaudhary Ventures,Kuldeep Chaudhary,"Plot 437, Cyber City, Gurgaon, HR",YESB0000655,06GQTOM6655Y1Z1,1982-11-28,Male,Business Owner,6590832,GGN002,Corporate,747686,702583,Current,2y 3m,Medium,,,,,,,,,,,,
YESB30407550,Rathi Trading Co,Manoj Hooda,"Plot 212, Sector 14, Gurgaon, HR",YESB0000655,06IVXNG4314C1Z9,1969-02-20,Male,Business Owner,5223149,GGN001,Corporate,612746,549940,Current,10y 4m,Medium,,,,,,,,,,,,
YESB31451754,Saini Solutions,Sanjay Saini,"Plot 608, Sohna Road, Gurgaon, HR",YESB0000655,06YDVUM4748F1Z0,1994-12-04,Female,Business Owner,4725027,GGN005,SME,720752,762690,Current,9y 1m,Medium,,,,,,,,,,,,
YESB56313090,Saini Agencies,Vijay Chaudhary,"Plot 608, DLF Phase 1, Gurgaon, HR",YESB0000655,06BPMGK8770F1Z6,1974-07-12,Female,Business Owner,5372014,GGN001,Corporate,1413378,1318282,Current,6y 11m,Medium,,,,,,,,,,,,
YESB13248193,Hooda Trading Co,Vikram Yadav,"Plot 889, Cyber City, Gurgaon, HR",YESB0000655,06TMAMO9887S1Z8,1982-07-22,Female,Business Owner,2412137,GGN001,SME,446584,523855,Current,7y 11m,Medium,,,,,,,,,,,,
YESB77145954,Sharma Enterprises,Manoj Gupta,"Plot 706, Udyog Vihar, Gurgaon, HR",YESB0000655,06XYORB2394G1Z6,1979-05-08,Female,Business Owner,1070138,GGN003,SME,219716,193289,Current,6y 2m,Medium,,,,,,,,,,,,
YESB32450833,Malik Ventures,Sunil Hooda,"Plot 767, Sohna Road, Gurgaon, HR",YESB0000655,06PGUKT0221S1Z8,1995-08-19,Female,Business Owner,2041672,GGN005,SME,297920,262068,Current,1y 5m,Medium,,,,,,,,,,,,
YESB34134981,Dalal Agencies,Deepak Dalal,"Plot 204, DLF Phase 1, Gurgaon, HR",YESB0000655,06KOEHO6631X1Z7,1966-04-20,Male,Business Owner,5543494,GGN005,Corporate,837625,991153,Current,9y 9m,Medium,,,,,,,,,,,,
YESB59074108,Malik Trading Co,Rajesh Saini,"Plot 709, Sohna Road, Gurgaon, HR",YESB0000655,06DJTQK7055T1Z0,1974-06-02,Female,Business Owner,6004032,GGN002,Corporate,1248577,1480330,Current,7y 6m,Medium,Credit Card,PROD119625,2023-01-28 00:00:00,0,1500,Active,January,Q1,2023,Regular,,
YESB59074108,Malik Trading Co,Rajesh Saini,"Plot 709, Sohna Road, Gurgaon, HR",YESB0000655,06DJTQK7055T1Z0,1974-06-02,Female,Business Owner,6004032,GGN002,Corporate,1248577,1480330,Current,7y 6m,Medium,Fixed Deposit,PROD120706,2024-01-01 00:00:00,307118,1535.59,Closed,January,Q1,2024,Regular,,
YESB38006941,Dalal Enterprises,Pawan Sharma,"Plot 116, DLF Phase 1, Gurgaon, HR",YESB0000655,06XWVRY4443V1Z0,1965-07-20,Male,Business Owner,6256761,GGN001,Corporate,646257,547478,Current,10y 9m,Medium,,,,,,,,,,,,
YESB34666558,Hooda Agencies,Manoj Saini,"Plot 19, DLF Phase 1, Gurgaon, HR",YESB0000655,06PIBET5815S1Z0,1991-01-28,Female,Business Owner,3356086,GGN005,SME,506660,446166,Current,4y 9m,Medium,,,,,,,,,,,,
YESB47747677,Dalal Solutions,Manoj Sharma,"Plot 962, Cyber City, Gurgaon, HR",YESB0000655,06JUSSG2129S1Z4,1982-12-18,Male,Business Owner,2371609,GGN003,SME,642835,739909,Current,6y 4m,Medium,,,,,,,,,,,,
YESB58285585,Malik Ventures,Vijay Saini,"Plot 244, Sohna Road, Gurgaon, HR",YESB0000655,06XNOGS3427V1Z9,1970-01-14,Female,Business Owner,8646312,GGN001,Corporate,2477371,2215392,Current,6y 1m,Medium,,,,,,,,,,,,
YESB49169571,Saini Agencies,Sunil Hooda,"Plot 538, Udyog Vihar, Gurgaon, HR",YESB0000655,06MZNZJ5351J1Z4,1979-01-09,Female,Business Owner,7374061,GGN002,Corporate,1207327,1163581,Current,4y 2m,Medium,Fixed Deposit,PROD109141,2023-08-29 00:00:00,907047,4535.23,Pending,August,Q3,2023,Regular,,
YESB86280029,Verma Ventures,Sunil Saini,"Plot 805, Sohna Road, Gurgaon, HR",YESB0000655,06PAAZT1091U1Z8,1974-07-16,Female,Business Owner,2560485,GGN004,SME,383447,432603,Current,7y 3m,Medium,Insurance,PROD107451,2024-10-09 00:00:00,110121,16518.15,Closed,October,Q4,2024,Festive,Health,14
YESB86280029,Verma Ventures,Sunil Saini,"Plot 805, Sohna Road, Gurgaon, HR",YESB0000655,06PAAZT1091U1Z8,1974-07-16,Female,Business Owner,2560485,GGN004,SME,383447,432603,Current,7y 3m,Medium,Mutual Fund,PROD110876,2023-03-27 00:00:00,303080,3030.8,Closed,March,Q1,2023,FY End,,
YESB68236417,Gupta Solutions,Pawan Rathi,"Plot 468, Sohna Road, Gurgaon, HR",YESB0000655,06AYGLS1022Q1Z5,1979-12-24,Male,Business Owner,8044899,GGN001,Corporate,1974881,2312375,Current,6y 1m,Medium,Loan,PROD104265,2023-11-29 00:00:00,890489,17809.78,Closed,November,Q4,2023,Festive,,
YESB68236417,Gupta Solutions,Pawan Rathi,"Plot 468, Sohna Road, Gurgaon, HR",YESB0000655,06AYGLS1022Q1Z5,1979-12-24,Male,Business Owner,8044899,GGN001,Corporate,1974881,2312375,Current,6y 1m,Medium,Insurance,PROD115776,2023-05-08 00:00:00,239124,35868.6,Closed,May,Q2,2023,Regular,General,6
YESB53502654,Gupta Solutions,Rakesh Hooda,"Plot 345, Cyber City, Gurgaon, HR",YESB0000655,06QEXIU5126V1Z6,1987-10-03,Male,Business Owner,9851077,GGN004,Corporate,2418044,2388319,Current,8y 2m,Medium,,,,,,,,,,,,
YESB90863920,Saini Ventures,Ajay Verma,"Plot 666, Udyog Vihar, Gurgaon, HR",YESB0000655,06IUZUB7550P1Z9,1964-01-22,Female,Business Owner,5365561,GGN004,Corporate,1390670,1235558,Current,7y 9m,Medium,,,,,,,,,,,,
YESB99688629,Hooda Agencies,Manoj Malik,"Plot 541, Udyog Vihar, Gurgaon, HR",YESB0000655,06RUZPX1864L1Z7,1979-09-01,Male,Business Owner,1467924,GGN002,SME,270568,244706,Current,9y 10m,Medium,,,,,,,,,,,,
YESB29788602,Chaudhary Agencies,Pawan Verma,"Plot 247, Cyber City, Gurgaon, HR",YESB0000655,06IWVJC9847J1Z9,1976-03-05,Male,Business Owner,8334769,GGN005,Corporate,2225693,2635470,Current,7y 10m,Medium,,,,,,,,,,,,
YESB85168604,Hooda Agencies,Naveen Dalal,"Plot 511, Sector 14, Gurgaon, HR",YESB0000655,06VGQUK2387A1Z1,1991-08-20,Male,Business Owner,2919451,GGN003,SME,694764,739076,Current,5y 4m,Medium,,,,,,,,,,,,
YESB53883453,Dalal Ventures,Vijay Malik,"Plot 749, Sohna Road, Gurgaon, HR",YESB0000655,06OUDNO0072F1Z8,1980-12-20,Female,Business Owner,9546863,GGN002,Corporate,2090319,2136216,Current,10y 10m,Medium,,,,,,,,,,,,
YESB43636031,Rathi Enterprises,Sunil Chaudhary,"Plot 66, Cyber City, Gurgaon, HR",YESB0000655,06OXZRG7688O1Z1,1982-11-19,Male,Business Owner,3301144,GGN001,SME,464266,401798,Current,1y 7m,Medium,,,,,,,,,,,,
YESB71943489,Sharma Trading Co,Sandeep Malik,"Plot 459, Udyog Vihar, Gurgaon, HR",YESB0000655,06JHDIC5027S1Z9,1964-12-03,Female,Business Owner,3351909,GGN001,SME,953485,899517,Current,8y 7m,Medium,Credit Card,PROD107703,2023-06-22 00:00:00,0,1500,Active,June,Q2,2023,Regular,,
YESB71943489,Sharma Trading Co,Sandeep Malik,"Plot 459, Udyog Vihar, Gurgaon, HR",YESB0000655,06JHDIC5027S1Z9,1964-12-03,Female,Business Owner,3351909,GGN001,SME,953485,899517,Current,8y 7m,Medium,Fixed Deposit,PROD112771,2024-03-03 00:00:00,705449,3527.24,Active,March,Q1,2024,FY End,,
YESB15507783,Sharma Agencies,Vikram Dalal,"Plot 128, Sohna Road, Gurgaon, HR",YESB0000655,06OHJJB4709R1Z4,2000-10-27,Female,Business Owner,7737222,GGN004,Corporate,973084,1143850,Current,10y 9m,Medium,Fixed Deposit,PROD124072,2024-08-01 00:00:00,241279,1206.39,Active,August,Q3,2024,Regular,,
YESB73769759,Hooda Ventures,Vijay Dalal,"Plot 505, Sohna Road, Gurgaon, HR",YESB0000655,06DDDPS3996K1Z3,1969-12-21,Female,Business Owner,1845802,GGN003,SME,227023,251622,Current,7y 4m,Medium,Loan,PROD103798,2024-12-20 00:00:00,1021375,20427.5,Closed,December,Q4,2024,Festive,,
YESB98584812,Sharma Ventures,Ajay Malik,"Plot 581, Sohna Road, Gurgaon, HR",YESB0000655,06LICYF0301X1Z1,1993-08-31,Female,Business Owner,8065806,GGN002,Corporate,1504067,1361120,Current,1y 4m,Medium,Loan,PROD117661,2023-04-07 00:00:00,3039697,60793.94,Pending,April,Q2,2023,Regular,,
YESB55411573,Verma Solutions,Deepak Rathi,"Plot 238, DLF Phase 1, Gurgaon, HR",YESB0000655,06IORGA6735G1Z1,1990-08-14,Female,Business Owner,5520159,GGN002,Corporate,591319,570540,Current,5y 3m,Medium,,,,,,,,,,,,
YESB14949940,Gupta Solutions,Naveen Sharma,"Plot 949, Sohna Road, Gurgaon, HR",YESB0000655,06MQRIF0362P1Z8,1971-06-08,Female,Business Owner,2582874,GGN003,SME,718937,847991,Current,3y 2m,Medium,Loan,PROD100620,2023-04-18 00:00:00,4974219,99484.38,Pending,April,Q2,2023,Regular,,
YESB34964082,Chaudhary Enterprises,Pawan Gupta,"Plot 279, Sohna Road, Gurgaon, HR",YESB0000655,06EWQUQ3930A1Z0,1971-01-22,Male,Business Owner,3061415,GGN004,SME,747102,674389,Current,5y 9m,Medium,,,,,,,,,,,,
YESB49733597,Saini Agencies,Sanjay Dalal,"Plot 714, Udyog Vihar, Gurgaon, HR",YESB0000655,06BOZHR5530W1Z6,1989-06-12,Male,Business Owner,9360525,GGN003,Corporate,941153,828274,Current,2y 1m,Medium,,,,,,,,,,,,
YESB54995693,Malik Enterprises,Manoj Rathi,"Plot 620, Udyog Vihar, Gurgaon, HR",YESB0000655,06XLTXL8825S1Z5,1983-02-03,Female,Business Owner,9129279,GGN005,Corporate,1052307,1047227,Current,9y 8m,Medium,,,,,,,,,,,,
YESB18304600,Rathi Ventures,Sunil Malik,"Plot 299, Cyber City, Gurgaon, HR",YESB0000655,06LRGJL3445U1Z6,1970-06-03,Male,Business Owner,1007439,GGN002,SME,131616,117592,Current,7y 10m,Medium,,,,,,,,,,,,
YESB15004856,Gupta Trading Co,Amit Dalal,"Plot 980, Sohna Road, Gurgaon, HR",YESB0000655,06GVKRZ1965C1Z1,1991-10-17,Female,Business Owner,9423578,GGN002,Corporate,2480780,2578840,Current,6y 6m,Medium,Credit Card,PROD117686,2023-11-13 00:00:00,0,1500,Closed,November,Q4,2023,Festive,,
YESB70555984,Verma Ventures,Sanjay Sharma,"Plot 675, DLF Phase 1, Gurgaon, HR",YESB0000655,06RADBJ0806Q1Z5,1987-03-18,Female,Business Owner,6323422,GGN003,Corporate,670271,671930,Current,3y 6m,Medium,Fixed Deposit,PROD107599,2023-05-26 00:00:00,762762,3813.81,Active,May,Q2,2023,Regular,,
YESB47289891,Hooda Agencies,Vijay Dalal,"Plot 23, DLF Phase 1, Gurgaon, HR",YESB0000655,06RLUYD6886V1Z3,1986-09-30,Female,Business Owner,5562717,GGN003,Corporate,925663,837960,Current,8y 11m,Medium,,,,,,,,,,,,
YESB27813313,Malik Enterprises,Sandeep Dalal,"Plot 522, Sohna Road, Gurgaon, HR",YESB0000655,06DUOLW4533O1Z3,1975-05-23,Female,Business Owner,1117156,GGN003,SME,180263,178333,Current,3y 7m,Medium,Fixed Deposit,PROD107580,2024-04-18 00:00:00,344916,1724.58,Pending,April,Q2,2024,Regular,,
YESB93693058,Gupta Trading Co,Sunil Verma,"Plot 742, DLF Phase 1, Gurgaon, HR",YESB0000655,06TKDNF4949I1Z3,1983-05-10,Female,Business Owner,1885151,GGN003,SME,227208,214162,Current,7y 2m,Medium,,,,,,,,,,,,
YESB81558727,Dalal Ventures,Anil Hooda,"Plot 508, Udyog Vihar, Gurgaon, HR",YESB0000655,06KSIQP3354I1Z1,1996-04-20,Female,Business Owner,1066392,GGN002,SME,132661,158183,Current,5y 8m,Medium,,,,,,,,,,,,
YESB22907519,Gupta Agencies,Rakesh Sharma,"Plot 400, DLF Phase 1, Gurgaon, HR",YESB0000655,06PWCTD8297J1Z9,1984-05-05,Male,Business Owner,5365034,GGN002,Corporate,596522,616752,Current,10y 10m,Medium,Mutual Fund,PROD101476,2023-09-03 00:00:00,455942,4559.42,Active,September,Q3,2023,Regular,,
YESB22907519,Gupta Agencies,Rakesh Sharma,"Plot 400, DLF Phase 1, Gurgaon, HR",YESB0000655,06PWCTD8297J1Z9,1984-05-05,Male,Business Owner,5365034,GGN002,Corporate,596522,616752,Current,10y 10m,Medium,Insurance,PROD111560,2024-09-12 00:00:00,51663,7749.45,Closed,September,Q3,2024,Regular,Life,6
YESB22907519,Gupta Agencies,Rakesh Sharma,"Plot 400, DLF Phase 1, Gurgaon, HR",YESB0000655,06PWCTD8297J1Z9,1984-05-05,Male,Business Owner,5365034,GGN002,Corporate,596522,616752,Current,10y 10m,Medium,Mutual Fund,PROD118360,2023-12-23 00:00:00,362443,3624.43,Active,December,Q4,2023,Festive,,
YESB44105323,Yadav Trading Co,Vijay Verma,"Plot 200, Sector 14, Gurgaon, HR",YESB0000655,06KHQON3187C1Z0,1967-04-24,Female,Business Owner,5890248,GGN002,Corporate,648650,607004,Current,2y 11m,Medium,,,,,,,,,,,,
YESB53710341,Chaudhary Trading Co,Amit Hooda,"Plot 37, DLF Phase 1, Gurgaon, HR",YESB0000655,06RFQSA6756U1Z7,1999-07-07,Female,Business Owner,7682426,GGN002,Corporate,916635,803738,Current,2y 9m,Medium,Credit Card,PROD116917,2024-11-28 00:00:00,0,1500,Active,November,Q4,2024,Festive,,
YESB74970408,Saini Ventures,Amit Saini,"Plot 883, Sector 14, Gurgaon, HR",YESB0000655,06AJQWI7738O1Z2,1995-07-20,Male,Business Owner,6848142,GGN002,Corporate,1200954,1193937,Current,4y 10m,Medium,Loan,PROD123631,2023-03-08 00:00:00,2962240,59244.8,Closed,March,Q1,2023,FY End,,
YESB69774262,Hooda Ventures,Manoj Dalal,"Plot 477, Sohna Road, Gurgaon, HR",YESB0000655,06PJKPC4160S1Z6,1967-09-02,Female,Business Owner,2731484,GGN002,SME,593138,640011,Current,7y 11m,Medium,,,,,,,,,,,,
YESB54499924,Saini Agencies,Rajesh Malik,"Plot 863, Sohna Road, Gurgaon, HR",YESB0000655,06SEMOE2922N1Z7,1965-07-29,Female,Business Owner,9676699,GGN001,Corporate,2588214,3022560,Current,5y 0m,Medium,,,,,,,,,,,,
YESB55854248,Sharma Ventures,Vijay Malik,"Plot 876, Cyber City, Gurgaon, HR",YESB0000655,06GTWXP6603Z1Z7,1994-03-05,Male,Business Owner,6054381,GGN002,Corporate,886359,982701,Current,1y 11m,Medium,,,,,,,,,,,,
YESB74539415,Gupta Trading Co,Ajay Yadav,"Plot 780, Cyber City, Gurgaon, HR",YESB0000655,06EHNRP1033B1Z3,1995-10-31,Male,Business Owner,9493212,GGN003,Corporate,2843588,2470400,Current,3y 7m,Medium,,,,,,,,,,,,
YESB24702655,Malik Enterprises,Naveen Sharma,"Plot 378, DLF Phase 1, Gurgaon, HR",YESB0000655,06ZTAHO2658P1Z3,1966-10-23,Male,Business Owner,4797034,GGN005,SME,874771,829804,Current,1y 9m,Medium,Credit Card,PROD106543,2023-02-23 00:00:00,0,1500,Active,February,Q1,2023,Regular,,
YESB24702655,Malik Enterprises,Naveen Sharma,"Plot 378, DLF Phase 1, Gurgaon, HR",YESB0000655,06ZTAHO2658P1Z3,1966-10-23,Male,Business Owner,4797034,GGN005,SME,874771,829804,Current,1y 9m,Medium,Loan,PROD119341,2024-05-11 00:00:00,1181509,23630.18,Pending,May,Q2,2024,Regular,,
YESB21335579,Verma Ventures,Ajay Yadav,"Plot 704, Udyog Vihar, Gurgaon, HR",YESB0000655,06ISSYE4485O1Z1,1983-03-31,Female,Business Owner,8497854,GGN003,Corporate,1592864,1843334,Current,7y 10m,Medium,Mutual Fund,PROD113425,2023-11-21 00:00:00,292966,2929.66,Pending,November,Q4,2023,Festive,,
YESB28090586,Gupta Ventures,Kuldeep Gupta,"Plot 458, Udyog Vihar, Gurgaon, HR",YESB0000655,06PYDUC8417Z1Z5,1980-11-06,Female,Business Owner,1379895,GGN001,SME,388982,330556,Current,1y 0m,Medium,,,,,,,,,,,,
YESB31886949,Dalal Agencies,Vijay Chaudhary,"Plot 611, Sector 14, Gurgaon, HR",YESB0000655,06MBUFZ8111W1Z8,1995-02-15,Male,Business Owner,5105402,GGN004,Corporate,595604,677729,Current,5y 1m,Medium,,,,,,,,,,,,
YESB89914826,Yadav Solutions,Rakesh Yadav,"Plot 687, Cyber City, Gurgaon, HR",YESB0000655,06SSEHN8279P1Z9,1989-08-26,Male,Business Owner,4579982,GGN003,SME,1026414,1013196,Current,10y 11m,Medium,Loan,PROD120274,2023-09-04 00:00:00,1169891,23397.82,Active,September,Q3,2023,Regular,,
YESB88476234,Yadav Enterprises,Sanjay Gupta,"Plot 376, DLF Phase 1, Gurgaon, HR",YESB0000655,06KGUCL0144T1Z9,1974-06-25,Male,Business Owner,6238719,GGN002,Corporate,1401870,1288099,Current,2y 8m,Medium,,,,,,,,,,,,
YESB83240333,Malik Enterprises,Naveen Chaudhary,"Plot 267, Sohna Road, Gurgaon, HR",YESB0000655,06LLZXK1519N1Z3,1993-05-22,Male,Business Owner,3091064,GGN004,SME,786730,822629,Current,6y 11m,Medium,,,,,,,,,,,,
YESB89126408,Yadav Solutions,Sunil Rathi,"Plot 453, Sohna Road, Gurgaon, HR",YESB0000655,06NWQYE4798I1Z4,1996-06-09,Female,Business Owner,2550341,GGN003,SME,467525,462448,Current,2y 5m,Medium,,,,,,,,,,,,
YESB41219359,Hooda Enterprises,Pawan Verma,"Plot 786, Sohna Road, Gurgaon, HR",YESB0000655,06XXVNM6848C1Z7,2001-01-12,Male,Business Owner,1017037,GGN001,SME,225610,219519,Current,8y 10m,Medium,Loan,PROD118618,2024-09-05 00:00:00,4377964,87559.28,Closed,September,Q3,2024,Regular,,
YESB46592436,Hooda Agencies,Rakesh Dalal,"Plot 768, DLF Phase 1, Gurgaon, HR",YESB0000655,06DPZMG9933A1Z7,1968-01-10,Male,Business Owner,4932504,GGN002,SME,1211544,1451403,Current,6y 1m,Medium,,,,,,,,,,,,
YESB94516097,Yadav Ventures,Deepak Hooda,"Plot 662, Cyber City, Gurgaon, HR",YESB0000655,06KBARO6198C1Z6,1994-05-23,Female,Business Owner,1676846,GGN002,SME,215011,173410,Current,1y 5m,Medium,,,,,,,,,,,,
YESB84590959,Gupta Solutions,Ajay Verma,"Plot 88, Sohna Road, Gurgaon, HR",YESB0000655,06FGING1053S1Z2,1977-09-12,Female,Business Owner,5905196,GGN004,Corporate,1640203,1688588,Current,5y 4m,Medium,Fixed Deposit,PROD116641,2024-12-07 00:00:00,258793,1293.96,Pending,December,Q4,2024,Festive,,
YESB47692866,Verma Agencies,Kuldeep Malik,"Plot 458, Sohna Road, Gurgaon, HR",YESB0000655,06PKDZM2287T1Z7,1984-12-07,Female,Business Owner,2783115,GGN002,SME,680767,577298,Current,6y 7m,Medium,,,,,,,,,,,,
YESB95348105,Gupta Agencies,Anil Gupta,"Plot 59, Sohna Road, Gurgaon, HR",YESB0000655,06ETTFO1727Z1Z3,1968-10-31,Male,Business Owner,9311730,GGN004,Corporate,1467631,1212452,Current,5y 7m,Medium,Loan,PROD112956,2023-02-28 00:00:00,1806404,36128.08,Active,February,Q1,2023,Regular,,
YESB93320821,Verma Agencies,Sanjay Rathi,"Plot 615, Sohna Road, Gurgaon, HR",YESB0000655,06EHSHJ0711M1Z8,1999-01-22,Male,Business Owner,9514216,GGN004,Corporate,2388459,2335447,Current,9y 5m,Medium,,,,,,,,,,,,
YESB36517527,Chaudhary Solutions,Pawan Dalal,"Plot 494, Sohna Road, Gurgaon, HR",YESB0000655,06BUEPN6285H1Z5,1974-05-07,Male,Business Owner,2192714,GGN004,SME,494374,396906,Current,3y 7m,Medium,,,,,,,,,,,,
